match_id,player,team,minute,x,y,distance_to_goal,angle_to_goal,body_part,shot_type,technique,under_pressure,n_defenders_in_cone,gk_distance_to_goal,play_pattern,statsbomb_xg,is_goal
3895340,Amine Adli,Bayer Leverkusen,93,87.6,29.0,34.21637035104688,12.651052634852835,Left Foot,Open Play,Lob,True,1.0,12.757742747053655,From Counter,0.028328221,0
3895286,Jonas Hofmann,Bayer Leverkusen,5,93.5,38.9,26.5228203628498,17.138798736714143,Right Foot,Open Play,Normal,True,2.0,2.1377558326431894,Regular Play,0.040825125,0
3895286,Granit Xhaka,Bayer Leverkusen,10,100.4,37.0,19.828262657126565,22.574545579053698,Left Foot,Open Play,Normal,True,1.0,2.751363298439515,From Throw In,0.12005351,0
3895286,Granit Xhaka,Bayer Leverkusen,16,90.7,39.2,29.310919466983627,15.536552627774565,Left Foot,Open Play,Normal,True,1.0,4.318564576337834,Regular Play,0.026810719,0
3895286,Florian Wirtz,Bayer Leverkusen,17,98.0,30.3,24.043502240730238,17.386231399335333,Right Foot,Open Play,Normal,True,2.0,3.0083217912982696,Regular Play,0.038797267,0
3895286,Jonas Hofmann,Bayer Leverkusen,19,109.4,58.6,21.40840956259946,10.852853387862215,Right Foot,Open Play,Normal,True,2.0,4.162931659299728,From Free Kick,0.009383234,0
3895286,Maximilian Beier,Hoffenheim,32,112.5,29.5,12.90348790056394,21.735740999905005,Right Foot,Open Play,Normal,True,1.0,9.060353193998568,Regular Play,0.32207248,1
3895286,Granit Xhaka,Bayer Leverkusen,35,95.9,52.0,26.922295593058177,15.216603688082673,Left Foot,Open Play,Normal,True,2.0,3.1384709652950495,From Kick Off,0.018815912,0
3895286,Andrej Kramarić,Hoffenheim,39,101.4,32.9,19.909043171383196,21.365340091842427,Left Foot,Open Play,Normal,True,1.0,2.8017851452243785,From Goal Kick,0.12478229,0
3895286,Jonas Hofmann,Bayer Leverkusen,40,109.1,55.8,19.19505144562004,13.896544616351092,Right Foot,Open Play,Normal,True,2.0,4.205948168962621,From Keeper,0.03323577,0
3895286,Granit Xhaka,Bayer Leverkusen,41,98.2,16.5,32.05448486561592,9.782691564407024,Left Foot,Open Play,Lob,True,2.0,3.9115214431215946,From Corner,0.008555494,0
3895286,Wout Weghorst,Hoffenheim,42,101.7,45.9,19.227584351654784,22.485157250682413,Left Foot,Open Play,Normal,True,1.0,2.5059928172283374,From Goal Kick,0.05932622,0
3895286,Jonas Hofmann,Bayer Leverkusen,43,110.2,52.9,16.200308639035242,17.64676556469597,Right Foot,Open Play,Normal,True,1.0,5.96405902049938,From Goal Kick,0.12434759,0
3895286,Jonas Hofmann,Bayer Leverkusen,46,107.5,47.2,14.425324953012325,27.5010033079351,Right Foot,Open Play,Normal,True,1.0,2.14009345590327,From Throw In,0.21259329,0
3895286,Robert Andrich,Bayer Leverkusen,46,117.1,31.7,8.79204185613331,20.72997830166682,Head,Open Play,Normal,True,2.0,1.6401219466856702,From Corner,0.094437055,0
3895286,Maximilian Beier,Hoffenheim,47,95.9,26.5,27.623540685437117,14.471036355701562,Right Foot,Open Play,Normal,True,1.0,2.475883680627989,From Counter,0.023318673,0
3895286,Jonas Hofmann,Bayer Leverkusen,49,97.5,52.8,25.886096654381863,15.386450791611345,Right Foot,Open Play,Normal,True,2.0,2.7802877548915728,Regular Play,0.026392784,0
3895286,Piero Martín Hincapié Reyna,Bayer Leverkusen,51,106.2,36.9,14.143903280212289,30.95688900489641,Head,Open Play,Normal,True,1.0,2.0099751242241783,From Free Kick,0.057205044,0
3895286,Florian Wirtz,Bayer Leverkusen,53,112.3,52.8,14.937536610833794,16.562360379546043,Right Foot,Open Play,Normal,True,2.0,4.07185461430047,Regular Play,0.036589272,0
3895286,Jonathan Tah,Bayer Leverkusen,54,111.4,45.8,10.373041983911946,36.90990865855321,Head,Open Play,Normal,True,1.0,1.1704699910719567,From Corner,0.06923281,0
3895286,Alejandro Grimaldo García,Bayer Leverkusen,57,94.0,26.1,29.482367611845557,13.70062256667665,Left Foot,Open Play,Normal,True,2.0,2.8284271247461903,From Free Kick,0.022225993,0
3895286,Jeremie Frimpong,Bayer Leverkusen,62,102.7,45.8,18.246369501903654,23.590387979966515,Left Foot,Open Play,Normal,True,2.0,3.301514803843833,Regular Play,0.0627306,0
3895286,Amine Adli,Bayer Leverkusen,63,104.6,53.5,20.479501947068933,16.982487633643316,Left Foot,Open Play,Normal,True,1.0,3.6769552621700443,From Corner,0.033214908,0
3895286,Alejandro Grimaldo García,Bayer Leverkusen,64,93.4,28.8,28.86173937932362,14.599175152512043,Left Foot,Free Kick,Normal,True,5.0,1.486606874731856,From Free Kick,0.044617523,0
3895286,Anton Stach,Hoffenheim,66,93.9,34.5,26.6732075311538,16.711487890687774,Right Foot,Open Play,Normal,True,1.0,1.4035668847618257,Regular Play,0.030083178,0
3895286,Alejandro Grimaldo García,Bayer Leverkusen,69,91.5,27.6,31.080701407786794,13.495596418284658,Left Foot,Open Play,Normal,True,1.0,2.109502310972893,From Throw In,0.020587955,0
3895286,Jeremie Frimpong,Bayer Leverkusen,70,114.7,50.8,12.030378215168462,18.23041262218621,Left Foot,Open Play,Normal,True,1.0,4.338202392696774,Regular Play,0.14081118,0
3895286,Patrik Schick,Bayer Leverkusen,73,107.5,43.9,13.094273557551789,32.751242956683846,Left Foot,Open Play,Half Volley,True,1.0,2.051828452868323,From Throw In,0.14845592,0
3895286,Patrik Schick,Bayer Leverkusen,75,110.8,35.1,10.42353107157071,38.46318917935983,Left Foot,Open Play,Normal,True,0.0,3.080584360149871,From Throw In,0.06357389,0
3895286,Amine Adli,Bayer Leverkusen,75,115.4,30.1,10.916501271011693,19.63095331860337,Left Foot,Open Play,Half Volley,True,2.0,2.846049894151546,From Throw In,0.09254166,0
3895286,Robert Andrich,Bayer Leverkusen,75,103.8,45.6,17.140595088852667,25.010118524896036,Right Foot,Open Play,Normal,True,1.0,2.102379604162868,From Corner,0.060281254,0
3895286,Jeremie Frimpong,Bayer Leverkusen,78,109.4,47.4,12.927490088953844,29.29867683703837,Left Foot,Open Play,Normal,True,3.0,3.54682957019364,From Throw In,0.05691846,0
3895286,Jonathan Tah,Bayer Leverkusen,78,94.0,48.2,27.262428358456994,15.961211162141604,Right Foot,Open Play,Normal,True,5.0,2.8425340807103794,From Throw In,0.02269635,0
3895286,Grischa Prömel,Hoffenheim,80,105.8,44.2,14.80810588833022,29.197991415721635,Left Foot,Open Play,Normal,True,2.0,1.9697715603592172,Regular Play,0.08963502,0
3895286,Patrik Schick,Bayer Leverkusen,81,113.9,26.9,14.45060552364502,14.20252428492099,Left Foot,Open Play,Normal,True,2.0,4.661544808322662,From Free Kick,0.047049444,0
3895286,Patrik Schick,Bayer Leverkusen,82,110.4,35.5,10.60235822824337,38.54075226021966,Left Foot,Open Play,Volley,True,1.0,2.193171219946132,Regular Play,0.08243443,0
3895286,Borja Iglesias Quintas,Bayer Leverkusen,86,105.4,37.7,14.780054127099799,29.982047708569635,Right Foot,Open Play,Normal,True,2.0,2.5495097567963985,Regular Play,0.13514416,0
3895286,Florian Wirtz,Bayer Leverkusen,87,106.7,25.4,19.74968354176846,15.87861173662039,Right Foot,Open Play,Normal,True,1.0,3.001666203960728,Regular Play,0.053672522,0
3895286,Robert Andrich,Bayer Leverkusen,87,108.5,36.3,12.080562900792332,35.299222164966565,Right Foot,Open Play,Volley,True,1.0,1.4142135623731011,From Corner,0.1300591,1
3895286,Alejandro Grimaldo García,Bayer Leverkusen,88,98.9,31.9,22.601327394646532,18.836261548510308,Left Foot,Open Play,Normal,True,2.0,3.1622776601683795,Regular Play,0.041741293,0
3895286,Patrik Schick,Bayer Leverkusen,90,115.5,39.5,4.527692569068709,82.87498365109822,Left Foot,Open Play,Volley,True,0.0,3.4713109915419555,From Throw In,0.5939515,1
3895302,Leonardo Bittencourt,Werder Bremen,6,100.4,35.1,20.20321756552653,21.792844530037392,Right Foot,Open Play,Normal,True,1.0,2.1931712199461266,From Free Kick,0.056644168,0
3895302,Piero Martín Hincapié Reyna,Bayer Leverkusen,7,114.6,33.5,8.450443775329202,37.94149933723734,Left Foot,Open Play,Normal,True,0.0,3.981205847478879,Regular Play,0.14338115,0
3895302,Julián Malatini,Werder Bremen,11,106.2,55.8,20.97808380191098,14.591830716787097,Left Foot,Open Play,Normal,True,2.0,3.4132096331751995,From Free Kick,0.038188405,0
3895302,Jonathan Tah,Bayer Leverkusen,13,113.9,47.4,9.590099061010783,32.71501921459892,Head,Open Play,Normal,True,1.0,2.195449840010011,From Corner,0.052781336,0
3895302,Granit Xhaka,Bayer Leverkusen,16,89.2,42.5,30.9012944712677,14.704956883460529,Left Foot,Open Play,Normal,True,3.0,3.1016124838541588,Regular Play,0.021271583,0
3895302,Jonathan Tah,Bayer Leverkusen,16,110.2,32.6,12.280065146406997,30.182384313960153,Head,Open Play,Normal,True,1.0,1.6999999999999986,From Corner,0.029664174,0
3895302,Nick Woltemade,Werder Bremen,18,105.4,45.1,15.465122049308238,27.62611354662782,Right Foot,Open Play,Normal,True,1.0,3.1064449134018104,Regular Play,0.082292914,0
3895302,Victor Okoh Boniface,Bayer Leverkusen,24,108.0,40.0,12.0,36.86989764584402,Right Foot,Penalty,Normal,True,,,Other,0.7835,1
3895302,Granit Xhaka,Bayer Leverkusen,27,101.5,47.5,19.96246477767713,21.15285467081264,Left Foot,Open Play,Normal,True,3.0,2.4596747752497716,From Corner,0.05010965,0
3895302,Jonathan Tah,Bayer Leverkusen,28,116.3,46.0,7.049113419430845,41.302506868656565,Head,Open Play,Normal,True,1.0,3.041381265149115,From Corner,0.10991712,0
3895302,Victor Okoh Boniface,Bayer Leverkusen,28,116.3,43.3,4.957822102496216,73.8349832706924,Right Foot,Open Play,Volley,True,0.0,2.863564212655273,From Corner,0.323069,0
3895302,Jonas Hofmann,Bayer Leverkusen,34,109.4,44.9,11.677756633874498,35.16448402263183,Right Foot,Open Play,Normal,True,2.0,1.860107523773824,From Free Kick,0.09542403,0
3895302,Amine Adli,Bayer Leverkusen,37,113.1,27.5,14.27795503564849,16.37467812998789,Left Foot,Open Play,Normal,True,1.0,5.314132102234568,Regular Play,0.07415738,0
3895302,Edmond Fayçal Tapsoba,Bayer Leverkusen,43,110.1,41.6,10.028459502834925,43.121950677579214,Head,Open Play,Normal,True,1.0,1.0770329614269003,From Corner,0.06755266,0
3895302,Mitchell Weiser,Werder Bremen,45,115.9,40.1,4.10121933088197,88.56790381583544,Head,Open Play,Normal,True,1.0,2.299999999999997,From Keeper,0.3757361,0
3895302,Leonardo Bittencourt,Werder Bremen,50,97.5,40.8,22.51421773013666,20.137023625156985,Left Foot,Open Play,Normal,True,2.0,2.236067977499792,Regular Play,0.048408102,0
3895302,Florian Wirtz,Bayer Leverkusen,58,93.8,34.8,26.711046404062873,16.726070074406348,Right Foot,Open Play,Normal,True,4.0,1.4035668847618257,From Corner,0.02420186,0
3895302,Granit Xhaka,Bayer Leverkusen,59,93.0,39.1,27.01499583564654,16.83589552387444,Left Foot,Open Play,Normal,True,2.0,1.4035668847618257,Regular Play,0.031472735,1
3895302,Florian Wirtz,Bayer Leverkusen,64,106.3,29.6,17.200290695217916,21.387217547838706,Right Foot,Open Play,Normal,True,2.0,3.0886890422961026,Regular Play,0.07621976,0
3895302,Florian Wirtz,Bayer Leverkusen,67,93.5,40.1,26.500188678573593,17.16700750873586,Right Foot,Open Play,Normal,True,2.0,3.301514803843833,From Throw In,0.042012483,1
3895302,Patrik Schick,Bayer Leverkusen,70,112.5,29.6,12.822246293064254,22.012765848982735,Left Foot,Open Play,Half Volley,True,1.0,6.952697318307476,From Goal Kick,0.109270036,0
3895302,Jeremie Frimpong,Bayer Leverkusen,71,108.0,51.1,16.346559270990333,20.91437606508354,Right Foot,Open Play,Normal,True,1.0,5.499999999999997,From Throw In,0.17347074,0
3895302,Olivier Deman,Werder Bremen,74,108.1,27.2,17.47712791050063,18.206016668673733,Left Foot,Open Play,Half Volley,True,1.0,3.773592452822644,From Throw In,0.047987003,0
3895302,Romano Schmid,Werder Bremen,74,98.2,42.1,21.900913222968576,20.61357923836363,Right Foot,Open Play,Half Volley,True,3.0,4.060788100849391,From Throw In,0.03447609,0
3895302,Exequiel Alejandro Palacios,Bayer Leverkusen,80,101.6,43.3,18.69358178627093,23.818844829212104,Right Foot,Open Play,Normal,True,2.0,2.785677655436819,Regular Play,0.06844198,0
3895302,Florian Wirtz,Bayer Leverkusen,82,103.6,35.0,17.14526173611824,25.267795991506013,Right Foot,Open Play,Normal,True,1.0,9.300537618869143,From Counter,0.43832713,1
3895302,Florian Wirtz,Bayer Leverkusen,89,106.4,48.8,16.198765385053264,23.82426058289543,Right Foot,Open Play,Normal,True,1.0,6.640030120413609,From Counter,0.28999847,1
3895333,Granit Xhaka,Bayer Leverkusen,9,96.7,49.8,25.27706470300695,16.65881604833838,Left Foot,Open Play,Half Volley,True,2.0,2.4698178070456875,From Throw In,0.024850486,0
3895333,Granit Xhaka,Bayer Leverkusen,11,96.6,33.6,24.25943115573818,18.10647538914922,Left Foot,Open Play,Normal,True,3.0,2.8178005607210728,From Throw In,0.032375105,1
3895333,Exequiel Alejandro Palacios,Bayer Leverkusen,20,107.3,40.4,12.706297651164956,34.93513979707905,Right Foot,Open Play,Normal,True,2.0,4.837354648979127,From Free Kick,0.19429411,0
3895333,Jonas Hofmann,Bayer Leverkusen,29,94.9,37.7,25.20515820224106,17.964614668434173,Right Foot,Open Play,Normal,True,2.0,1.526433752247371,Regular Play,0.040702738,0
3895333,Hugo Ekitike,Eintracht Frankfurt,31,111.3,45.2,10.135580891098451,38.7467114131695,Head,Open Play,Normal,True,1.0,2.662705391138872,From Corner,0.13593885,1
3895333,Omar Marmoush,Eintracht Frankfurt,39,113.9,24.9,16.28557644051938,11.078963017707515,Right Foot,Open Play,Normal,True,1.0,4.044749683231336,Regular Play,0.017500963,0
3895333,Fares Chaïbi,Eintracht Frankfurt,40,92.4,31.0,29.030328968167062,14.952809395681141,Left Foot,Open Play,Normal,True,2.0,1.503329637837291,Regular Play,0.02228884,0
3895333,Jonas Hofmann,Bayer Leverkusen,41,101.3,50.9,21.644860821913365,18.29428532462365,Right Foot,Open Play,Normal,True,2.0,4.534313619501858,From Goal Kick,0.05227081,0
3895333,Omar Marmoush,Eintracht Frankfurt,41,105.3,43.4,15.08807476121457,29.058051705999574,Right Foot,Open Play,Normal,True,1.0,5.02891638427206,Regular Play,0.36661395,0
3895333,Patrik Schick,Bayer Leverkusen,43,113.7,43.2,7.066116330771804,56.050996860258365,Head,Open Play,Normal,True,1.0,0.7810249675906665,From Throw In,0.19578177,1
3895333,Omar Marmoush,Eintracht Frankfurt,45,92.9,40.8,27.111805546661767,16.77852834818067,Right Foot,Open Play,Normal,True,2.0,1.746424919657294,From Kick Off,0.021870451,0
3895333,Hugo Ekitike,Eintracht Frankfurt,46,102.9,49.0,19.323819498225493,20.94453215587031,Left Foot,Open Play,Normal,True,1.0,3.1144823004794864,From Counter,0.0918847,0
3895333,Fares Chaïbi,Eintracht Frankfurt,46,105.3,33.3,16.15487542508453,25.642830603301057,Right Foot,Open Play,Normal,True,1.0,2.14009345590327,From Counter,0.13472325,0
3895333,Exequiel Alejandro Palacios,Bayer Leverkusen,57,108.2,40.1,11.800423721205943,37.44933147198406,Right Foot,Penalty,Normal,True,,,Other,0.7835,1
3895333,Mario Götze,Eintracht Frankfurt,59,105.5,48.4,16.757386431063765,23.655818652507772,Right Foot,Open Play,Half Volley,True,4.0,1.6999999999999986,From Corner,0.055923518,0
3895333,Omar Marmoush,Eintracht Frankfurt,59,108.2,43.8,12.396773773849384,34.43640127743446,Head,Open Play,Normal,True,1.0,2.147091055358394,From Corner,0.051184546,0
3895333,Hugo Ekitike,Eintracht Frankfurt,61,95.5,34.9,25.025187311986297,17.805698103145865,Left Foot,Open Play,Normal,True,2.0,1.503329637837291,Regular Play,0.038133413,0
3895333,Eric Junior Dina Ebimbe,Eintracht Frankfurt,68,108.9,55.4,18.983413813115906,14.459424585284538,Right Foot,Open Play,Normal,True,1.0,4.049691346263317,Regular Play,0.04776066,0
3895333,Fares Chaïbi,Eintracht Frankfurt,70,94.9,22.7,30.48442225137291,12.399878632743357,Right Foot,Open Play,Normal,True,2.0,1.7492855684535895,Regular Play,0.009964063,0
3895333,Fares Chaïbi,Eintracht Frankfurt,74,89.5,44.0,30.76117683054405,14.697319279511909,Right Foot,Free Kick,Normal,True,1.0,0.9433981132056579,From Free Kick,0.039118815,0
3895333,Jeremie Frimpong,Bayer Leverkusen,76,111.9,45.8,9.96242942258563,37.89641865926884,Right Foot,Open Play,Normal,True,0.0,6.395310782127795,Regular Play,0.47853372,1
3895333,Mario Götze,Eintracht Frankfurt,81,101.3,46.5,19.797474586421373,21.69938213790257,Right Foot,Open Play,Half Volley,True,2.0,1.780449381476491,From Corner,0.039151978,0
3895333,Ansgar Knauff,Eintracht Frankfurt,82,109.5,30.0,14.5,23.385221057213755,Right Foot,Open Play,Normal,True,1.0,5.608029957123975,Regular Play,0.105557114,0
3895333,Ignacio Ferri Julià,Eintracht Frankfurt,84,100.9,31.1,21.07178207935911,19.646191721729664,Right Foot,Open Play,Normal,True,3.0,2.7802877548915728,From Corner,0.047907706,0
3895333,Victor Okoh Boniface,Bayer Leverkusen,88,108.1,40.1,11.900420160649796,37.15634507564839,Right Foot,Penalty,Normal,True,,,Other,0.7835,1
3895333,Ignacio Ferri Julià,Eintracht Frankfurt,92,108.8,37.8,11.414026458704223,38.09783712834272,Right Foot,Open Play,Half Volley,True,2.0,2.024845673131662,Regular Play,0.21601155,0
3895348,Victor Okoh Boniface,Bayer Leverkusen,11,111.9,43.2,8.709190547921198,47.27408876872704,Right Foot,Open Play,Normal,True,0.0,4.504442251822083,Regular Play,0.74691355,1
3895348,Victor Okoh Boniface,Bayer Leverkusen,15,106.4,41.0,13.636715146984622,32.62536502831141,Left Foot,Open Play,Half Volley,True,2.0,2.801785145224377,Regular Play,0.060549814,0
3895348,Jonas Hofmann,Bayer Leverkusen,24,101.9,55.4,23.76489006917557,14.78132966385451,Right Foot,Open Play,Normal,True,1.0,2.6172504656604825,Regular Play,0.029768612,0
3895348,Jonathan Tah,Bayer Leverkusen,26,108.1,53.2,17.772169254201923,17.61423103896309,Right Foot,Open Play,Half Volley,True,2.0,4.622769732530493,From Corner,0.05129539,0
3895348,Robert Andrich,Bayer Leverkusen,26,114.6,40.2,5.403702434442525,73.00917670801377,Right Foot,Open Play,Backheel,True,0.0,3.5383612025908215,From Corner,0.3140029,1
3895348,Ermedin Demirović,Augsburg,31,111.1,33.1,11.261438629233837,32.720067829143076,Left Foot,Open Play,Normal,True,0.0,7.218032973047432,From Free Kick,0.089570336,0
3895348,Ermedin Demirović,Augsburg,41,110.8,54.7,17.341568556506072,14.493174852141692,Right Foot,Open Play,Half Volley,True,1.0,4.085339643163096,Regular Play,0.029972166,0
3895348,Robert Andrich,Bayer Leverkusen,42,93.2,41.3,26.83151132530555,16.939463725653553,Left Foot,Open Play,Normal,True,1.0,3.1622776601683795,From Goal Kick,0.030300789,0
3895348,Ermedin Demirović,Augsburg,43,112.3,43.7,8.542833253669421,47.23117460803123,Right Foot,Open Play,Half Volley,True,1.0,3.18904374382039,From Goal Kick,0.09740256,0
3895348,Jeremie Frimpong,Bayer Leverkusen,46,102.9,45.2,17.873164241398328,24.26659549536356,Left Foot,Open Play,Normal,True,2.0,4.609772228646445,From Throw In,0.081525005,0
3895348,Jonas Hofmann,Bayer Leverkusen,47,103.4,44.9,17.3080905937079,25.094383647108984,Right Foot,Open Play,Normal,True,1.0,3.584689665786981,Regular Play,0.07502105,0
3895348,Jonas Hofmann,Bayer Leverkusen,52,89.2,40.0,30.799999999999997,14.799189319774221,Right Foot,Open Play,Normal,True,2.0,2.0999999999999943,From Corner,0.024325714,0
3895348,Amine Adli,Bayer Leverkusen,54,114.1,52.8,14.09432509913121,14.489266997096024,Left Foot,Open Play,Normal,True,1.0,4.176122603564221,Regular Play,0.058906764,0
3895348,Arne Engels,Augsburg,56,98.4,44.7,22.105429197371397,20.0823224202576,Right Foot,Free Kick,Normal,True,3.0,1.7029386365926389,From Free Kick,0.082670294,0
3895348,Niklas Dorsch,Augsburg,57,95.5,37.5,24.627220712049503,18.362146092709118,Right Foot,Open Play,Normal,True,2.0,1.3928388277184094,From Throw In,0.034268443,0
3895348,Ermedin Demirović,Augsburg,60,105.5,59.8,24.541597340026584,11.19167296480354,Right Foot,Open Play,Volley,True,2.0,3.820994634908559,From Corner,0.009191809,0
3895348,Mert Kömür,Augsburg,61,102.7,34.3,18.21482912354656,23.66686898485236,Right Foot,Open Play,Normal,True,1.0,3.4539832078341104,From Counter,0.10435216,1
3895348,Patrik Schick,Bayer Leverkusen,64,114.6,32.6,9.160785992479031,32.45809012334007,Left Foot,Open Play,Normal,True,0.0,3.6055512754639887,Regular Play,0.061452772,0
3895348,Patrik Schick,Bayer Leverkusen,65,111.5,44.3,9.525754563287885,42.29657466647134,Left Foot,Open Play,Half Volley,True,1.0,2.7459060435491938,Regular Play,0.16914494,0
3895348,Jonas Hofmann,Bayer Leverkusen,68,106.0,29.1,17.742885898297377,20.547008958548595,Right Foot,Open Play,Normal,True,1.0,4.242640687119285,From Goal Kick,0.0637409,0
3895348,Robert Andrich,Bayer Leverkusen,71,99.8,33.9,21.100947846009195,20.629879946126177,Left Foot,Open Play,Normal,True,2.0,3.605551275463996,From Corner,0.05477327,0
3895348,Florian Wirtz,Bayer Leverkusen,71,104.1,48.6,18.07678068683692,22.259575841940496,Right Foot,Open Play,Normal,True,2.0,3.5383612025908215,From Corner,0.061963774,0
3895348,Granit Xhaka,Bayer Leverkusen,72,104.4,45.2,16.44384383287557,26.131000544938587,Right Foot,Open Play,Half Volley,True,3.0,1.780449381476491,Regular Play,0.060702946,0
3895348,Iago Amaral Borduchi,Augsburg,78,101.2,38.9,18.83215335536539,23.94678913540267,Right Foot,Open Play,Normal,True,1.0,2.408318915758465,Regular Play,0.046394035,0
3895348,Pep Biel Mas Jaume,Augsburg,79,113.7,47.7,9.948869282486328,31.27346043203235,Left Foot,Open Play,Half Volley,True,1.0,3.9446165846632026,Regular Play,0.1950215,0
3895348,Florian Wirtz,Bayer Leverkusen,83,93.5,30.0,28.324018076537094,15.090046098911484,Right Foot,Open Play,Normal,True,1.0,3.687817782917149,From Free Kick,0.030079998,0
3895348,Pep Biel Mas Jaume,Augsburg,86,107.2,35.0,13.741906709041505,30.644852123032933,Left Foot,Open Play,Volley,True,0.0,3.9597979746446623,From Free Kick,0.091488466,0
3895348,Florian Wirtz,Bayer Leverkusen,87,107.9,43.0,12.466354719804817,34.774365318158345,Right Foot,Open Play,Normal,True,1.0,2.529822128134708,From Goal Kick,0.107969604,0
3895348,Robert Andrich,Bayer Leverkusen,88,96.6,43.1,23.604448733236712,19.081382049438435,Right Foot,Open Play,Normal,True,2.0,2.500000000000006,From Throw In,0.05046559,0
3895348,Granit Xhaka,Bayer Leverkusen,89,95.5,44.1,24.84069242191127,18.06065924611143,Right Foot,Open Play,Normal,True,4.0,1.702938636592643,From Corner,0.032017022,0
3895220,Gerrit Holtmann,Darmstadt 98,0,107.6,18.8,24.560130292814005,9.588858617835992,Left Foot,Open Play,Normal,True,1.0,4.664761515876243,Regular Play,0.008671612,0
3895220,Adam Hložek,Bayer Leverkusen,15,104.1,33.1,17.33262819078515,24.09543164449135,Left Foot,Open Play,Normal,True,2.0,3.3241540277189343,From Free Kick,0.10161012,0
3895220,Nathan Tella,Bayer Leverkusen,17,108.1,56.8,20.58761763779384,13.138685229559265,Right Foot,Open Play,Normal,True,2.0,4.741307836451883,Regular Play,0.027469864,0
3895220,Christoph Zimmermann,Darmstadt 98,19,108.0,40.1,12.000416659433121,36.867749161537496,Head,Open Play,Normal,True,1.0,1.0198039027185575,From Corner,0.0377309,0
3895220,Luca Pfeiffer,Darmstadt 98,23,102.0,37.4,18.186808406094787,24.583688278338624,Right Foot,Open Play,Normal,True,1.0,2.70739727413618,Regular Play,0.09451387,0
3895220,Robert Andrich,Bayer Leverkusen,24,101.3,55.5,24.288680491125906,14.609332105215445,Right Foot,Open Play,Normal,True,2.0,3.48855270850248,From Keeper,0.02738129,0
3895220,Luca Pfeiffer,Darmstadt 98,27,104.9,51.1,18.740864441108364,19.817152519618976,Right Foot,Open Play,Half Volley,True,1.0,3.623534186398684,Regular Play,0.059958536,0
3895220,Oscar Vilhelmsson,Darmstadt 98,27,109.9,43.0,10.536128321162375,40.37906265776259,Right Foot,Open Play,Normal,True,1.0,3.891015291668745,Regular Play,0.36120272,0
3895220,Piero Martín Hincapié Reyna,Bayer Leverkusen,31,95.4,32.9,25.60410123398202,17.103484384142803,Left Foot,Open Play,Normal,True,1.0,2.6683328128252617,From Throw In,0.043250825,0
3895220,Nathan Tella,Bayer Leverkusen,32,112.8,45.2,8.881441324469812,42.49063526014828,Head,Open Play,Normal,True,1.0,1.9849433241279189,Regular Play,0.11852788,1
3895220,Emir Karic,Darmstadt 98,38,112.9,42.0,7.3763134423640055,55.93216867120264,Head,Open Play,Normal,True,1.0,0.9433981132056579,From Corner,0.12253083,0
3895220,Borja Iglesias Quintas,Bayer Leverkusen,40,111.9,43.4,8.78464569575802,46.65060045663438,Right Foot,Open Play,Lob,True,1.0,5.813776741499456,Regular Play,0.5136909,0
3895220,Robert Andrich,Bayer Leverkusen,41,98.6,35.4,21.88880992653553,20.287670152446175,Right Foot,Open Play,Normal,True,1.0,5.295280917949493,Regular Play,0.119595446,0
3895220,Josip Stanišić,Bayer Leverkusen,42,113.0,30.6,11.720068259186888,24.7703501520952,Head,Open Play,Normal,True,3.0,2.353720459187961,From Corner,0.052361153,0
3895220,Adam Hložek,Bayer Leverkusen,42,103.4,34.5,17.487424052730002,24.618731273412344,Left Foot,Open Play,Half Volley,True,3.0,1.6124515496597074,From Corner,0.0524147,0
3895220,Florian Wirtz,Bayer Leverkusen,44,100.2,45.5,20.549695861496343,21.29928366722545,Right Foot,Open Play,Normal,True,1.0,5.442425929675106,From Goal Kick,0.1190427,0
3895220,Luca Pfeiffer,Darmstadt 98,45,105.0,31.6,17.191858538273284,23.231233168886387,Right Foot,Open Play,Normal,True,1.0,3.4713109915419555,From Throw In,0.07312955,0
3895220,Jonathan Tah,Bayer Leverkusen,49,112.1,41.4,8.02309167341369,52.5714318528645,Head,Open Play,Normal,True,1.0,1.303840481040527,From Free Kick,0.08595843,0
3895220,Nathan Tella,Bayer Leverkusen,51,109.1,52.0,16.211415730897784,19.458732869765306,Right Foot,Open Play,Normal,True,1.0,4.114608122288198,From Throw In,0.10756206,1
3895220,Nathan Tella,Bayer Leverkusen,58,106.0,51.7,18.245273360517242,19.46518807026108,Left Foot,Open Play,Normal,True,1.0,3.8078865529319543,Regular Play,0.052544177,0
3895220,Borja Iglesias Quintas,Bayer Leverkusen,62,96.9,39.8,23.100865784641055,19.646461454712565,Right Foot,Open Play,Normal,True,2.0,3.4234485537247434,Regular Play,0.04449064,0
3895220,Josip Stanišić,Bayer Leverkusen,64,97.0,49.8,25.00079998720041,16.81034394422212,Right Foot,Open Play,Normal,True,3.0,3.2649655434629024,From Throw In,0.030646805,0
3895220,Nathan Tella,Bayer Leverkusen,65,81.5,49.6,39.67883566840136,11.17970939088585,Right Foot,Open Play,Half Volley,True,3.0,2.256102834535698,From Corner,0.005163977,0
3895220,Adam Hložek,Bayer Leverkusen,72,108.0,34.8,13.078226179417452,31.765586423861727,Right Foot,Open Play,Normal,True,2.0,3.041381265149108,From Throw In,0.10973638,0
3895220,Florian Wirtz,Bayer Leverkusen,74,100.1,48.5,21.639316070523122,19.392573499764932,Right Foot,Open Play,Normal,True,1.0,4.186884283091668,Regular Play,0.065652676,0
